id,commentText,Labels,Encoded
UgxWcsLVDClFHyc2IFR4AaABAg,Mam ayse pakane se kiya chiken acchi tarha pak jayga,7,1
UgyHAsU5bVkLrOPTWHd4AaABAg,Curd mix karne pe chicken agar jyda khatta ho gya to,7,1
UgwOX_FQb_OXQfV872x4AaABAg,I'm from france and your video are very helpful..thank you so much for your lovely food,5,1
UgyyM9oE1gs1jLSeIiB4AaABAg,I love you darling,6,1
UgwGBNQHqywWCMbtpIh4AaABAg,nice taste,2,0
UgxrMnj9GVbciW7EQEh4AaABAg,Mam mein Jb v bante hu ye jal jata h ..aap kuch Tips doo taki n jale,7,1
UgywadTG94Qn2rRfAt54AaABAg,Wonderful,3,0
UgzfSHdWDHyQsLcjrPl4AaABAg,Hey dear Kabita thank u for making it soooooo easy... and it tastes like tandoor biryani... I m yours big fan love u a lot..,5,1
UgwVLso1gdBseXh32MZ4AaABAg,u r super sister,4,0
UgxhcKn1MwUL9XAmaqV4AaABAg,Today I make this recipe...It's so yummy...Thank u so much ma'am...,5,1
Ugwdu1HZlKltgvEQhHZ4AaABAg,Har chiz Ko bhut hi simple bna deti ho mam aap......,4,0
Ugzrtw8b4YEAPPROncd4AaABAg,Superb,3,0
UgxDLti_B8gUVF4LK5t4AaABAg,Kabita mene apki recipe se biryani bnai bahut hi tasty bni thanks for nicerecipe,5,1
UgztK38g1OuEgv2orkV4AaABAg,Biryani ban Jane ke Baad turant dhakkan hatana zaroori hai kya? Agar hum 1 ghante Baad hatayenge to kya taste mein fark padega?,7,1
Ugx6HaIfJ8AtWAeh_XJ4AaABAg,use cooker,6,1
UgxQsgiaNzLa3pRA3XR4AaABAg,Not good,6,1
Ugyqh92y8is9oz0A9B54AaABAg,ye ham pardesh walon k liye kafi qeemti hai thanks maim,1,0
UgytrIFYP_FFaUQkqMN4AaABAg,Thank you,1,0
UgxxmDswWwBukIgukSh4AaABAg,Very nice briyani kabita👌👌👌,2,0
UgzMrPfAvP8ESciBdY94AaABAg,Wow very very nice!,3,0
Ugy-mzy3h3nyjYmlTeB4AaABAg,Wow! I just had the best home made biryani ever. Thanks a lot Kabita didi :),5,1
UgyHKWrR6JFYw54suOJ4AaABAg,Mam ghee k jgha refine oil use kr skte hai,7,1
Ugx7dzD0lf3xhhhiYDx4AaABAg,"Ma'am, I have tried it yesterday. Bhot delicious bani but dahi phat gya . Maine aapki recipe step by step follow ki thi to phir kya galti ho sakti hai?",7,1
UgxfBNg2xBlzy1QKt-p4AaABAg,Tumhari recipe taste kaise karenge?,6,1
UgxkppTYyyOFcR5c9rF4AaABAg,For how much time should I cook for 2kg biryani??,7,1
UgyS8vkKhem6xZEDEop4AaABAg,Could I cook meat first then layer it with the rice.?,7,1
UgzL_3kE0U4LlxkHAMV4AaABAg,"Sister aapka video dekhne ke baad mene life me first time biryani banai, aur jab biryani ban gayi toh gharwale ungliya chatate reh gaye, thank you sister
💐💐",1,0
Ugy2J6TCexV3zFAXUjV4AaABAg,Agr chicken 500 gram le aur rice b 500 gram to kya masalo aur sbhi ingredients ka measurements itna hi rkh skte h ?,7,1
UgzFmHaeyHCpd4H3fU54AaABAg,Ma'am agar rice or chicken ki quantity aap jo dikhaye hain usse double ho to kya biriyani cook krne ki time bhi double hogi Yaa phir jitna time Apne bataya utne mee hi ho jayega plz ans mee ma'am.. Jaldi 🙏🙏 mujhe yeh suggestion ki bohot jarurat hai..,7,1
UgzYiUXMNPs9b-DaJaV4AaABAg,Nice recipe mam maja agya,2,0
UgyHvMerkeUtl_bqGxZ4AaABAg,😂pyaz Barik Kate hue...nice recipe,2,0
UgxRb57negNhN6BNiXx4AaABAg,Hello Kabita Ma'am ... Aaj Maine Aapne bataya huye tarike se biryani Banayi... Bahut he acchi Bani thi... Thanks for sharing this recepe with us...,1,0
UgyP1FJPrBM3C9diDyx4AaABAg,"It tasted superb☺
I m satisfied",2,0
Ugzwq4DlAIzt74UWJAx4AaABAg,Just awwsome recipe...😊😊,2,0
UgymKNPpk8uSaFwjjt54AaABAg,Hiee Di. Hows uh. Hope All Fine naa. Bdw As i told uh yesterday i made the biriyani. N truly it worked wonders. My lucky charm thanks for being Di.. God bless. Luv u loads,5,1
UgyeEM3Qb162FNFw9Md4AaABAg,Wahh mam apka koi jabab nhi bahut hi achhe se har ek chij batati h ap,4,0
Ugzq_dQruOoSTf5gnWZ4AaABAg,you are best,4,0
Ugys5z7rpjPFJkGWH-V4AaABAg,I have never tried biriyani except all i have made. Will try it once. N i know it will turn well coz  u my lucky charm always ur dishes had helped me grow. Luv uu di. B blessed,4,0
Ugxxq0_2QC9RfQOkrLN4AaABAg,all your  recipes are best,4,0
Ugwb07k1MQukeYHykfV4AaABAg,Best,3,0
Ugweb2BzS6FjEGU1Vfh4AaABAg,Where can I get ghee,7,1
UgwrZZDxfy_5o2BloTh4AaABAg,Maam 10 log k liye bnane se cooking time same rahega ya or tym lagega,7,1
Ugz_citjMf1-m_HlWVx4AaABAg,Shouldn't I soak rice?,7,1
Ugx3pfYl8PVzASiBqrh4AaABAg,I don't have non stick cookware still the prep wud remain the same or not?,7,1
UgzLoHTesKcAVpQQHSp4AaABAg,Mam ghee ki jgh refined oil use kr skte he ?,7,1
UgwxLtKb84_yPBYbq0l4AaABAg,Mam mujhe ek doubt hai...kya chicken sach me accha pak jayega qki usually chicken bnane me jyada time lagta hai aur chicken accha nahi hota,7,1
UgwPRLvSFPtUYzkJxol4AaABAg,Wow.... Nice chicken biriyani recipe mam.......So tasty,5,1
Ugxxy5vInVcrl-nExgB4AaABAg,Instead of ghee can we use oil,7,1
UgygC_D5YxuAo6aLCjl4AaABAg,Mam ghee ki jagah tel use kr sakte h kya ?,7,1
UgyqVTLHDdnSyNq5Qjt4AaABAg,i like u bcoz ur cooking process is very clear and finising.so first time in cooking videos i subscibe only ur site.so keep it up.best of luck,4,0
UgwHXyvZuQNOwYvwehZ4AaABAg,"Hello Kabita! 
I made this biryani & it came out really well... 
Thanks for sharing this recipe!! 😊",1,0
Ugwwdl80JJ-OT_SzCpx4AaABAg,"Hi mam, I tried making the biryani but it was bit dry, may I know what would have went wrong. N also the masala became less. Tell me solution for both the thing. Thanks mam",5,1
Ugw_nBaynQmxEaP4qkl4AaABAg,Kya Kesar dalna jaruri h? Usk jgh pr jldi ni use kr skte,7,1
UgwbpAJyff1l1X5P8r94AaABAg,Hi mam mene aaj  chicken dum biryani banay  sab ko bhut  pasand aay...  yummy yummy😍 thank you sooooo much😚😚😚😚😚,5,1
UgxTiZfQuhJx6YqO11p4AaABAg,Very nice,3,0
Ugxml1TqV-c2Laf-jBp4AaABAg,mam how many pieces will come in 600 grams chicken if we cut same as you have cut in big pieces,7,1
UgwuG_hl384lyvUtagt4AaABAg,WooW,3,0
Ugx3KrLRjR0Lq_faNWx4AaABAg,Dahi is mandatory??,7,1
UgwRYGf8rp7wvHSDpah4AaABAg,"Nice recipe 
I have a question  how much total time taken to ready the biryani",7,1
Ugy4s-wOTrY4ORM9rIR4AaABAg,It is so tasty dear mam,2,0
Ugy-_GxVTwKsthFmY-54AaABAg,ur voice resembles like air hostess explaining in plane,4,0
UgxORM8OvCbCj-2lfz54AaABAg,it was realy tasty I tried it thank u for showing show some fried chicken kabab,5,1
UgzFExehOm3cznoX74F4AaABAg,"kabita mam,just for a change can we add cashew nut and almond paste almost just a tblspn not more than that what's your opinion",7,1
UgxLrdddqyeu3sXguqJ4AaABAg,yr videos helped a lot in my kitchen thanx for giving us all lovely videos.,5,1
Ugwp7lHpBlCDnhxRxAt4AaABAg,Humko fried chiken Biriyani batayiye...,6,1
Ugz7H9-HHCnG2ih5FyN4AaABAg,Kabita ji this is suppppper,3,0
UgziVA5Hey839XX8rf54AaABAg,"Mam I have a very important question ,,, mam apne esmai water nahi dala aur lagabhag 40 mint cook kiya to niche jo chiken hai wo jaal jayega aur baki chiz sahi se paak v nahi payega aur hamne ese pack v kar diya to ho sakta hai ye blast kar jaye ,,, kyounki mai jaha v apne samne chiken ya matan ki biryani pakte dekha hai usmai gravy hoti hai. Apne nahi dala koi v gravy ya water eska kya tricks hai plz mam give me details",7,1
UgwcifTtZnQJakODlyR4AaABAg,I also make like this,6,1
UgyZ9ik5Evuu4GH9xvh4AaABAg,So easy n delicious i learned frm u only,5,1
UgyKkzHJXZLWhxPbgs54AaABAg,so nice,3,0
Ugz3uMY6OxSAq-HA2QV4AaABAg,Mam please upload haleem recipe....,6,1
UgzYXS34tjNek8sXwpF4AaABAg,"Hello sister.All the ingredients are used for 600gm of chicken.If i make for instance 1200g of chicken,should i double all the ingredients based on the amount of meat or the amount of ingredients should remain same?",7,1
Ugx825uFflnleOUnRFB4AaABAg,hello sorry I didn't watch this video earlier love your recipe you are a wonderful cook ... your hands contain magic I tell you,4,0
Ugz8IR8UWobTwp-BYQZ4AaABAg,Mam...hie...its nivedita here...main kaun se brand ka basmati chawal use karun..mere biryani chawal achhe nae hote...main india gate basmati use karty,7,1
UgyP8cXp_WZiat1d0cN4AaABAg,Good recipe..will try it,2,0
UgwUuRPz41tf2zL0BHl4AaABAg,Didi app reshma ji math bolo jt Reshma  bolna,6,1
UgxnVi7KL0Q0yrmG20F4AaABAg,Didi app aisach new rcpys post Karo hum app ka har ek vdo hmara frds ko jarur share karagay.... 😊,6,1
UgwGb9_BhzwPL6rLdh54AaABAg,Tqqq Didi muja reply daynay ka khaliea.....,1,0
UgxMEwTkf48ZbzV4_vd4AaABAg,Kabitha Didi ek doubt appko katnay recipes cook karsakthi,6,1
UgxkJXcNecNhIwvUf6V4AaABAg,Kabitha mam appki lookg so cuteeeeeee.........,4,0
UgyQuh2G7EhoMruk1vt4AaABAg,Ye chicken nicha oly one layer dalna kya g...,7,1
UgyZ7aVVpiBWQ39N8aN4AaABAg,wow,3,0
UgwW66HU9FqeqWHgxtV4AaABAg,Delicious .. recipe 😃😃 .. can we cook this in cooker?,5,1
UgynqS4GtAHuLAZMpfl4AaABAg,I need to go to Latin indian and korean grocery store to collect all ingredients but still not guarantee that I can find everything.,6,1
Ugxmvr-zQZh8UrEyVrZ4AaABAg,I tried this recepie...and it was soo delicious....thanku soo much❤☺,5,1
UgzpHXu_gqMBsBkro5x4AaABAg,Amazing mam,3,0
UgzyIqxm_M02hzOJANh4AaABAg,Good,3,0
Ugx0tkGihj_LZl6LcVt4AaABAg,Smell kaisy khatamkaron,6,1
UgzIBTHFiRJt2RvAv-R4AaABAg,Kesar dalny sy smell q ati hai,7,1
UgyBsC2MaH-rTol84_d4AaABAg,pakane kitna time lagega,7,1
Ugy-KJnODyAHVVmZ6NJ4AaABAg,I love your cooking style 👌👌👌👌...u know aapki cooking bilkul waise hi hoti h jaisa mughe pasand hai..,4,0
UgwDyBXFi3nhwEalGgF4AaABAg,"i will try it 
it's very awesome tasty di love you so much",2,0
UgwWNS6xCYGRVG0QFRJ4AaABAg,Mam aupka language bahut acha lagta hai ...,4,0
UgxjQnvFDlhHfF30G8d4AaABAg,Hi can I use yoghurt instead of curd?,7,1
Ugwhmp7s0Tir_GE1u_p4AaABAg,Much testy 👌👌👌👌👌,2,0
UgyY_kybp3BvK0HaGNl4AaABAg,"I tried this biryani at my home by seeing your video,it super tasty!",2,0
UgxLgKzNa51yXIE72f54AaABAg,Didi kayea may kesor ko pani na Vigo saktay hu? ??plz answar do...q may aj app e recipe bannunge. ......so plzzzzzz answar me....,7,1
Ugy3OzGs_27Z-O_lZMx4AaABAg,"Mam ,mere ghar m dum biriyani banane pr usme halka sa meetha flavour a rha tha yesa kyu mam please reply",7,1
Ugx4dqMk9iXHS27ESBl4AaABAg,I have learnt cooking with your videos.. ,4,0
Ugw-mPBd4kIYVXI-bFl4AaABAg,Mama mere adhe kilo chicken ke paise upper se mera time mere ko waapis chahiye,6,1
UgzjabHo3kfmE-tPo1d4AaABAg,Ise bekar biryani ni dekhi....pyaj to jal gya upar s adhe chawal b colour ni aya,6,1
UgxVKBEadWFLsO3yKU94AaABAg,very nice recipe......,2,0
UgwDJo2KCnhPB-F7pU14AaABAg,You are too cute and your voice is killer,4,0
Ugwdf-LEcdRte5tg_jF4AaABAg,"I tried yesterday, it is very tasty. Thank u so much",5,1
UgyN4nKLLHja8iy4MzB4AaABAg,Mam  main 2 kg chiken ki Biriyani banana chahti hu... Kya main is tarah bana sakti hu ki.... or time...,7,1
UgxOH83p65gQmZ8z1394AaABAg,Food colour nahi dene se vi hoga kya?????,7,1
UgyKBSXAC5HN66ENnSt4AaABAg,"It's a long video, but I don't cut it, you describe the whole steps nicely... From watch this video anyone can fall love with you mam... Thanks... And I'm very glad to being your subscriber...",5,1
Ugw26GGfzeROUw_Cnqd4AaABAg,Apko chicken acche se saf krna chaiye,6,1
UgwBz7rSDZLDoRFksPh4AaABAg,It's 2 am and m watching ur chicken biryani recipe. I'll really miss it as m in hostel. I'll surely try it once I go home😘😘,6,1
UgwvEq-mxZtVgNDLi0l4AaABAg,"do u knw how unhealthy ur biriyani becomes when u add food colour , store bought chicken nd biriyani masala and when u drain ur rice in a plastic container..   i have seen ur videos before and u always use non stick, ( mostly everyone does that, still), it is extremely dangerous..",6,1
UgywM9schua9hmbO7VN4AaABAg,Khaake coma me chalijaa,6,1
UgwaMpMXja6qawjV-RZ4AaABAg,For 1 kg chckn. How much rice needed maam?,7,1
Ugxmcs-qosaw5f2gJmh4AaABAg,I tried it following all ur steps and it came out very delicious. Thank u so much for the recipe mam,5,1
Ugw89I_UrVTeP-rL6rJ4AaABAg,"Hi ma'am,, I'm from Karnataka,, bhut hi easy recipe hai but ek døûbt hai, kya chicken puri tarah se pak jayega kyunki aap ne chicken ko kisi b level me pakaya nhi just marinate kiya hai aur jab last me aapne o jo low flame me rakha to kya chicken poori tarah se pakega?",7,1
Ugxo6zV9tUOt35jRj0h4AaABAg,yeh maine try ki bhut hi laziz bani.. and easy bhi lagi..thankyou so much mam..😊,5,1
UgxAusRvStp2vWcO8Gh4AaABAg,Thanks for the Beautiful recipee ma'am... Can we use maida instead of wheat flour for wraping around the handi?,5,1
UgyrCvYqdBwhgZD2bTV4AaABAg,"didi , boiled rice me ghee kyun dalte hain",7,1
UgxqzLcBctYlycpB04Z4AaABAg,Cooker main bana sakte hain kya??,7,1
Ugx6msp6MuYLrEx0Kc94AaABAg,very time consuming recipes. job walas cant give this much time to prepare,6,1
UgxsH1bsp4lL9I59xpd4AaABAg,Mam mettha attar nahi diya apne,6,1
UgysMjjFZDp20WZDA7l4AaABAg,Yeh miytha ya khatta dahi tha mam,7,1
UgzHkWn48pUaTWCdIEt4AaABAg,Nice,3,0
Ughlvj2yKVBC9ngCoAEC,Thank you maam,1,0
Ugw9PWND6ubUHU2p6Ol4AaABAg,Aur aapne chicken kaccha rkha ??,7,1
UgyavlB8BSRw3XkcCDx4AaABAg,What to use instead of biryani masala or can we skip it?,7,1
UgxWq4vD-FtyvJ9aA0p4AaABAg,It was tooo gud everyone liked it...  Thank you kabita for a wonderful recipe... 😄,5,1
UgxVtzHOFXVasb_AAZl4AaABAg,Today I m preparing this....  Let's see how it tastes...,6,1
Ugz-hAP4F068Yc-VoRd4AaABAg,Chawal kitna. Dalenge,7,1
UgykX3P7VeClbsFM1C14AaABAg,"2 food  colour  dal sakte hai na 
 Kaser k bdle",7,1
UgwU1FsOV8aYBIY_dzl4AaABAg,Kaun SA oil  dalu,7,1
UgzPNGjpU1aCeKSuowV4AaABAg,To oil kauna SA dalenge,7,1
Ugwc2eQl2DEZHeHEfJV4AaABAg,Kyon Makhan Shi nhi rhega,7,1
UgwwOIUZobV94zbxdwp4AaABAg,Ghee k bdle Makhan dal sakte h kya,7,1
UgzJ5gfF-mzQnTP5Ujh4AaABAg,Mam main ne try ki same aap ke bataye Gaye tarike se par masala jal Gaya puri pateli Ko chipak Gaya q Aisa man plz bataiye,7,1
UgwDgUYS7jVxs1q40Vp4AaABAg,wow,3,0
Ugx0OaBL8a_iWP9ztHd4AaABAg,woooooow,3,0
UgzWmvrNeeOmWQ_5zYN4AaABAg,wao,3,0
UgzapJdeuqLVt_4k-bd4AaABAg,Masla jal gya...Kya kru.,7,1
UgwWx1xO1wqz3lcen3t4AaABAg,Mam apne pan mei bnai hair?? Pls tell the name of utensil,7,1
Ugxvj2N9G9wbe9JGZxR4AaABAg,Mam can we use chicken curry msala instead of chicken msala,7,1
UgznmJBCfjENp2X37Bt4AaABAg,Kabita Ji thoda bataiye.. Chicken biriyani banane keliye agar hum aluminum pot use karenge to.. Kitna total kitna minute gas k uper bithayenge,7,1
UgyOuFT4M9lFVilmscd4AaABAg,No kevda essence,6,1
Ugyb8QmLKzFLKdLVoJV4AaABAg,I dont like it at all😶😑😑,6,1
UgxBfXrru6Uqb1gFbC94AaABAg,Prawn biriyani recipe,6,1
UgwZtSIPbj-kYwu2Jvd4AaABAg,Nice...,3,0
UgwNVlV7iNNVpMp43cV4AaABAg,Sooooper 😋😋,3,0
Ugyi1Ana5xfiH-6EGsx4AaABAg,nice,3,0
UgysdjFlFLAETw9_5lF4AaABAg,"Hi Kabita, this looks so yummy! I suppose I can use my big crockpot to make this.  Any good advice?  Thanks for sharing your knowledge.  I so appreciate your video!",5,1
UgyR_o26Di0upxQBDoV4AaABAg,Can you show how to make biryani masala,6,1
UgxEEe2nV5foagd8n6p4AaABAg,Biryani looks good but I think you put too much garam masala in the chicken,6,1
UgwcBAH8R16EmBAygPB4AaABAg,thank u mam,1,0
UgxO5mBFGo38qhATMTN4AaABAg,Mem apki smile😍😍😍,4,0
UgyUvXrmF7MRdL0bAQt4AaABAg,biriyani khaneke liye adha kilo ata fekana padega isiliye hamko pasand nehi aya,6,1
Ugy1p7Y0AA245tRCcb14AaABAg,Will adding boneless chicken make any difference to taste or cooking method?,7,1
UgwYqnpIzDx7E8jMV7V4AaABAg,Apne alu nahi dala aur chicken ko sirf marinate kar ke usa dum mea dal diya apne tu chicken ko marinate ke baad fry nahi kiya ...... Please bhut confusion hai next video mea achha se explain karya ga ..... Agar koy suggestion dena hai tu reply mea de digia ga.....,7,1
Ugx6DNw7T-isL8cpxU54AaABAg,Jal gaya tha,6,1
UgyoESHd1hIkjTogivx4AaABAg,2 kg chiken ke liye kitta rice & curd kitta gram lgega,7,1
UgwIResYxSBMyYn2VHJ4AaABAg,kabita mam I tried this at home it's tastes super. ..love you for such delicious recipe.-Ankita...you are the best chef ever.,5,1
Ugwky460EJtu5KZsyCN4AaABAg,There are more easy biryani recipes than this,6,1
UgycY1caVLEtuvIDpqx4AaABAg,I am hungry.. Such a nice biryani,2,0
Ugx-YKl5JJpdo5uiBDZ4AaABAg,mam  aapki sari recipe  mst h  👌,4,0
UgxVVso3T2dySbj6ez94AaABAg,"Hi Kabita ma'am
Can we cook it in cooker?",7,1
Ugyfjr_4MEinyIPTts94AaABAg,ma'am i dont have this pot so can i make layers n cook dt in pressure cooker? or plz suggest some other utensils other thn dis pot.,7,1
UgwEMT4EC-cVNUDW7H94AaABAg,My few chicken biryani thanks mam,1,0
UgwFKViIXE_aOOB0VTZ4AaABAg,tasty biryani,2,0
UgyMdhHDKsOLC-d_oxZ4AaABAg,You are from Jharkhand? 🙏,6,1
UgwIrD1vkupJyNu62hZ4AaABAg,Nyc,3,0
UgxdJsBVgZk9ybAVqHN4AaABAg,I tried this menu with 15 pieces how much time i have to cook,7,1
Ugzpvj65QkfWBNkWOzt4AaABAg,Plz put my recipe of seeg biryani,6,1
Ugx_Fx0g78VMLy0Wcrp4AaABAg,How do u make the shahi biryani masala?,6,1
UgxZwgoUpGOfk1-OoEd4AaABAg,Kabitaji 1kg biryani ka ingredients batayiye please,7,1
UgxZNN5nNhQUU1zzert4AaABAg,Thank you for sharing this video,1,0
Ugx_vAxz-h0po-kqdkN4AaABAg,ok mast welcome,6,1
UgzPYoofa3cBStcNu794AaABAg,waw very nice thank you and very yammi really,5,1
Ugxa0FqsnutRRb01Nnp4AaABAg,Mam ye dough toh waste ho jaega,6,1
Ugzx4mYIDllOnKAK9E14AaABAg,is it cow's ghee or gagan vanaspati ghee,7,1
UgyU5r7ZMq-Mn2xx14J4AaABAg,Bohat acchi biryani lag rahi hai aaj hi me banaungi,6,1
UgzTtzpFSmH3qqcWYJV4AaABAg,Nice mam,3,0
UgzfKMHqXSifHoJXvO54AaABAg,Can i use yellow food colour,7,1
Ugz2nTfBlGuCr5J8iNN4AaABAg,where do you get the shahi biriyani masala and also chicken masala.  please let me know,7,1
Ugzkx_GQFkONeGGPasd4AaABAg,very nice video mam,3,0
UgwTliw5kcgx0P7ioyR4AaABAg,super,3,0
UgzZIKhk8spPxFE-FJx4AaABAg,best,3,0
UgyVqbCSi_OOrk9WGex4AaABAg,very tste,2,0
UgwUjR9nc4OAluUYEP54AaABAg,mam..biryani ko aur jyada masaledar krne keliye kya krna chahiye,7,1
UgwCJQWm1SJjrBFH9fh4AaABAg,I like your all recipe,4,0
Ugyz9cx-8QDOYAgW-ax4AaABAg,Chicken gal hi nahi raha esa ku,7,1
UgwIClVT2k58EH15f-54AaABAg,Very nice mam Maine banaya bhut testy Bani thanks,5,1
UgywB4Va5h1NSowD4pN4AaABAg,Nice,3,0
UgxcY7Domv6ShGKBOxt4AaABAg,So yummy,2,0
Ugz5GXFXWjaJx9orDwZ4AaABAg,"Very Tasty 😋,
Thank you Kabita ji",5,1
Ugx71rPHzmonNydZpy94AaABAg,Yummy,2,0
UgxKVOm8iwCxiyMhptt4AaABAg,Mam agr itta tym tk chikn ko naa chlaau to wo pan me chipkega n,6,1
UgzKrFgXLWiZZaylKbp4AaABAg,Thanks u sekhany ka liy . Allah mngheban,1,0
UgyMRwDyOdiRn3xy65h4AaABAg,bhaut easy se mam Aap ni bataya,4,0
UgwFM8S5e20rMglFGV14AaABAg,"Hi mam good morning......mujhe aaj chicken Biryani banana hai.....for 12 people.....pls. give me proportion (Rice, curd & chicken).....before 2 days I made chicken Biryani.....It was awesome taste.... I love it.....Today I making Biryani for guest... Pls reply😘",7,1
UgxMAFhskcO6XIS6oud4AaABAg,aap her recipe acha banati ho😋😋,4,0
UgwxqQ5Ex5MEWNa6R554AaABAg,Madam briyani ke rice mai shahi jira hota hai,6,1
UgzQeW9PlMzxN9MwmKN4AaABAg,Hyderabadi biriyani ki koi jawab nehi..koi uska samna nehi kar sakta..,6,1
UgxsCwPIsx_zr8f-siV4AaABAg,I liked d cooking time and heat precaution. All d best,4,0
UgxEJlVEcJ96oVDHHVV4AaABAg,How you recorded all videos with phone or camers,6,1
UgxMXJugphaZXwIY6TN4AaABAg,Hello kabita i am try your chiken biryanee,6,1
Ugx3LyETUAt4imwAudl4AaABAg,Super,3,0
UgxI2EH9qmE2wplMCql4AaABAg,mam ye jo ate ko doug se isko dhakan ke charo taraf lagaya achhese set rakha ne k lia ham kya pressure cooker use Nehi kar sakte.aur non stick pan k badal normal pan use karenge to chiken niche lagega to nehi na ?plz ans me mam,7,1
Ugy4sp4ZwyJ5Z31Gzgx4AaABAg,"Mam bina kesar k ni bn skta kya, or ghee ki jagah oil use ho skta h kya?",7,1
UgzJZZ0RLkI77D5sIpx4AaABAg,Thank you very much,1,0
Ugy04HKqI09KtoM-4Cp4AaABAg,Supop,6,1
UgxdmKLwsffXZ3J8NAx4AaABAg,we loved it ur GRT cook I m big fan of urs,4,0
UgyB908VoeYQVCoa8x94AaABAg,Chiken kacha e dal dey gye is mai to smell aye gi chiken ki mujhy pasnd nai ayi,6,1
UgwqEmeYTinj9OmBRUB4AaABAg,"Kabita ji .... Chicken uncooked hi reh jayega ..... , chicken should be fried before placing it there ....",6,1
Ugwdvybzx5XNU-XwdX94AaABAg,mam how much cup is 250 grams basmati rice and how many pieces will come 600 grams chicken as you mentioned that you have cut the chicken pieces into large pieces means how many pieces will come in 600 grams if cut it into large pieces,7,1
Ugy7hdtYop5zPyXlfvN4AaABAg,Khatta dahi add krna h ya meetha dahi.  ??,7,1
Ugx_j_RnteY0-YlokLJ4AaABAg,You are ossam mam,4,0
UgxxyRuiPe-3rSg4gSt4AaABAg,My Briyani got popular in my inlaws All credit goes to you dear thanku so much for sharing this kepp Rocking like this olys..,1,0
UgydouBr67ly4zDpmrJ4AaABAg,Isme konsa flavour ka lagta hai colour,7,1
UgyE2KQEgE9Ip5gGkEh4AaABAg,"i tried it. very very yummm. mam 10 person k liye chaawl,chicken,dahi,piyaz kitna lage ga. or kitna time cook krna pade ga",7,1
Ugza4KXgOY_0_HgYu-54AaABAg,Maem ky hm ise pan k jaga cooker m n bna skte??,7,1
UgzBhBdzZTBWqXOJ7yJ4AaABAg,Please don't tell us to use artificial colors in any food recipe,6,1
Ugy9o3nItvakbMPub5F4AaABAg,Hello aap k sab recipe  hm try krte he or sab bahut tasty banti he thank u very much,5,1
Ugy511heIjM3xTtNrZp4AaABAg,Aap Ka Jawab Nahi,6,1
Ugzx_h4oWbpnMEiSUK14AaABAg,Mumma ne try Kiya tha,6,1
Ugx9VClxwOTkWsVYHGh4AaABAg,Best recipe mam 😘 😘 😘,2,0
UgyOWQydRnBG6u05IM94AaABAg,Behan pyaz ko fry karna pehle seek lo plz...biryani ka mazak mat maro.,6,1
UgxvjKBwAt7CoB-BsA94AaABAg,Apne rose water or screw pine nhi dala?,7,1
Ugx-42SsDjq929KLrDF4AaABAg,Colour dalna complsary hai kya??,7,1
