id,commentText,Labels,Encoded
UgyvqZc36xOToCF5dcd4AaABAg,brilliantly explained,4,0
Ugz1CnLF2QG9PVarS7J4AaABAg,good method  g,4,0
Ugxi4tytz2QkAXgv_Il4AaABAg,Im doing it right away for dinner!!! Thanks for sharing that was really easy and yummy recipe!!!Greetings from Germany :)!!!,5,1
UgzHg10USYcY6Vog9A54AaABAg,really nice,3,0
UgxgvdhUvC-wNEu0u5Z4AaABAg,Maam please tell me yu use refine or mustard oil,7,1
UgxIhRQzP9r-LDx6MLx4AaABAg,Very soft and yummy Partha.... Thankyou Nisha mem,5,1
UgyC7H0vp5Nn7BDc3154AaABAg,Can u pls give some school tiffin recipes. Plssss.,6,1
Ugw9asXGKfFuwI5QKSd4AaABAg,Nisha mam I like your racpie,2,0
Ugw1i01EeHYcf_E1PWt4AaABAg,Nisha mam I like your racpie,2,0
Ugx9L8HBcxeRL-iszJt4AaABAg,Thanks Mam seems very easy when you make it.,1,0
UgyHFbGjp9vz_rEpLpF4AaABAg,I made it and in a first try it was very tasty thanks nisha aunty,5,1
UgzCsPVJLlQJq7kBcWp4AaABAg,Nice recipe,2,0
Ugxx7sZ2ajzB8Dqmg214AaABAg,Lovee uu maam,6,1
UgzKLMesi7xS9RbXC-d4AaABAg,very nice,3,0
UgwOmH1PtKqqEdLsG854AaABAg,I made it today and the taste is awesome..Thank u aunty ..,5,1
UgzFmZ5jtHZItHwNsYB4AaABAg,her voice is too cuteðŸ˜‚ðŸ˜‚ðŸ˜‚â¤,4,0
UgyOwVO8nq7qtvE9rbt4AaABAg,I adore the way she explains.,4,0
Ugx_GDLfAEshW7J_ekd4AaABAg,acaaa h,6,1
UgyOTR894_vcFBP1P6R4AaABAg,Muze aapka recipe batane ka tarika bahot achha laga. Aisehi aur recipes batate rahiye. Aapka bahot  dhanyvad,5,1
UgzWCHg3e3wr2PulwHt4AaABAg,She is a magician who revealed her tricks still I couldn't imitate her.,4,0
Ughnvgzy6lu3C3gCoAEC,It's simple and easy good recipe ma'am,2,0
Ugwy79lLcBCqVGSHKk54AaABAg,thank you nisha  ! I Love Your recipes,5,1
UgyvGFxyo6MUzOvWb154AaABAg,i tried this recipe n i like it ...thank u ðŸ˜Š,5,1
UgzoRlRLIsChsA5pont4AaABAg,Very helpful video...,3,0
UgzJoOur-6Ndz_RxkKB4AaABAg,wow,3,0
UgximQ927RoplT1aeb54AaABAg,Nice aloo paratha,2,0
UgxkwWXr4eLmEiZEgaR4AaABAg,Bhindi ki sabji recipe,6,1
UgxKTKBamzTHHDiE7CN4AaABAg,Thank you,1,0
UgxhLi9mMHfZjZo4xbd4AaABAg,so sweet,4,0
UgwNkn9qsy0DX8ij8A14AaABAg,"So good mam,I will try to make it perfectly.Till now I can't make it properly. But watching ur video I can do it.Thanks mam.",1,0
UgzhsDNwDVMUV_wnMr14AaABAg,nyc cooking,4,0
UgwgYjdO8PFgIhUrmiN4AaABAg,nyc mam,3,0
UghkOo3_CevpFngCoAEC,Too good,3,0
Ugg0Oev-8l8MJngCoAEC,Thanks,1,0
UghQgF3RAAx9VngCoAEC,bohot cute ho aap auntyðŸ˜˜ðŸŒ·thanku,5,1
UghHFXsEk-Z5oHgCoAEC,namaste mujhe aap ki vesipi bahut aachi lag ti hai.mujhe  app poori key sath jo salan banta hai. jisey sag kahetey hai woo bana bataye. thankyou,5,1
UghIWpUN2quc5ngCoAEC,Nisha ji  jira ajvayn nhi dalna kya isme...............,7,1
UghZpsyL6xMhuXgCoAEC,nice..recipi mam,2,0
UgjGhu1MdOs1iXgCoAEC,very nice mam I made it it was deliciouse,5,1
Ugh_zJ84nv9I4HgCoAEC,super,3,0
UghwcSkeHWyFLngCoAEC,"Aunty u r too cute, I mostly follow ur recipes for north food",4,0
UgguJT3QbuNucHgCoAEC,aunty ji parathe kache reh gye hðŸ˜ˆ,6,1
Uggq2eR4_-pbkHgCoAEC,like,3,0
UggiVrbjmdWoKXgCoAEC,di kal maine masala bhindi banai thi aur jb msale me dahi dali to vo fat gi kya kre ki dahi na fate sabji me,7,1
UgheSDr6hiVBQHgCoAEC,thanks di,1,0
Ugheqng7CEnfhXgCoAEC,Very good paratha. Thanks,5,1
UgjDayV1LAo1ZXgCoAEC,di kri patta kisse kahte hai aur kaha milta hai,7,1
UgjPiAkhtJhvQngCoAEC,Nice,3,0
UgggQMl-V7LNkXgCoAEC,nice vidio mem...,3,0
Ugh36oaXoMH_73gCoAEC,THANKS,1,0
UggzMPoXq8nyDHgCoAEC,Nisha Ji I have seen a lots of cooking videos your voice is so sweet and treating like as mom thank you for sharing easy recipe.,5,1
Ugijxifyt7tbYHgCoAEC,Aunty super,3,0
UgjSMXGeo68C83gCoAEC,Masha allah very nice,3,0
Ugiv50MnXZkoJHgCoAEC,Thank You aunty! We made a paratha on induction and it was little hard,1,0
UghgWJa2YyftAngCoAEC,thank u mam for sharing such a good recipe,5,1
UggkpOhq5tuDeHgCoAEC,"Ya,yummy yummy.,...ðŸ’“",2,0
UgipS3uBH9sN8XgCoAEC,very nice mam. thank you very much,5,1
UghTdsJE5qtSs3gCoAEC,amchur powder nhi h mam to kya kru,7,1
UgjIRdK8CSdwC3gCoAEC,wow!,3,0
UghBaaa4WlGOK3gCoAEC,Superb,3,0
UghYMLKMW4S_3ngCoAEC,yummy,2,0
UghUw1kyZQWxP3gCoAEC,thanks ma'am..,1,0
UgiKwCxj8xn4aXgCoAEC,mujhe bhi bahut pasand hai,6,1
UgjYPcuEYQeNPngCoAEC,nyc recipe mam,2,0
UggwOzexhqkB53gCoAEC,tnx mam,1,0
Uggo5yS6Hf9cWHgCoAEC,very testiy,2,0
UghEhmKpl9IpZ3gCoAEC,Nisha aunty u r great and I like Yor all recipes Thank you so much and please app asehi tasty recipes banate rhi or bhej the rhi yeh thnxxx,5,1
UgjzOruxob59AXgCoAEC,"I like Aloo Paratha 
And thnx",1,0
UghizTQvlcNlcXgCoAEC,Thanks for tips!,1,0
Ugi13T87mUpX_ngCoAEC,"very nice n very easy tips for  recipe
i loved it",2,0
UghqnWcbHQMNangCoAEC,I don't know why but it always opens when I try to roll out the dough and the stuffing comes out :C greetings from Hungary <3,6,1
UghsO8xGHQo2bngCoAEC,This is such a good recipe ðŸ’• and she's soo sweet bless her â¤ï¸,5,1
UgjUZVqHrox8gHgCoAEC,"Mashallah gee main ny try Kiya.
absolutely testy...
thanks for recipe.....",5,1
UghxP9dCRVVw-HgCoAEC,mujhe bahut pasand hai..but banane ni aate fat jate mere se,6,1
UghfxCQaK8XSTHgCoAEC,Bahut badiya Nishaji. Aap ne ithana ache tharike se paratha banaya main yeh       zaroor try karoonga. Shukriya,5,1
UgikMoXo2uaJhXgCoAEC,I love the way she explains everything ..very nice communication skills :),4,0
UgghvY4i286rjHgCoAEC,nice recipe,2,0
UghG3preQ6I3gHgCoAEC,add some onion in it as well for more mouth watering taste.,6,1
UggLHNugEhZyzHgCoAEC,Very mouth watering and excellent recepie,2,0
UgjYUUByfpCxP3gCoAEC,nice recipe,2,0
Ugg3TEN_Txxz7ngCoAEC,very nice thanks so much sweet,5,1
Ugiqq321NkU6UXgCoAEC,Nice video nisha ji,3,0
UggJArkYuqW6pXgCoAEC,wow its really yummy,2,0
UghBpB1PuioiG3gCoAEC,or aachi dish pes kriy,6,1
UggJk0OVoIo9b3gCoAEC,mam meri stuffing hamesha patli ho jati hai please help me,7,1
UghO_CV5KuZp83gCoAEC,ðŸ˜‹ tasty,2,0
UggzSavn-KqH93gCoAEC,apki awaj bahut achi hai,4,0
UggqvZFnzKCE7XgCoAEC,awesome parathaðŸ˜œ,2,0
UghwFKI-IqC3aXgCoAEC,I luv it all ka pratha,6,1
UghTbgbX9nltjXgCoAEC,mam kya aap isme sath sweet kheera raita bana sakte ho jese hotel me milta he,6,1
UggM8PcAIEpPdXgCoAEC,the stuffing always comes out why ?,7,1
UgjstSKncj4qQngCoAEC,naic.bohut.asan.hai.apki.     ricpe maza.agiya.banany.me.alopartha,6,1
Ughjb8uJfcYHyXgCoAEC,nyc recipe!!!,2,0
Ugg-A7fK73IXb3gCoAEC,awesome recipe ma'am I made it was so tasty yummy,2,0
UghY9HfuMUydXngCoAEC,Nice,3,0
UggUU3WAj_5Th3gCoAEC,ok Nishaji,6,1
Ugh7NfwqfCs8d3gCoAEC,thanks we tried to make this recipe and it was very tasty,5,1
UgimYBpQKf42FHgCoAEC,wow they are very tasty,2,0
UghDuL1WOi4fr3gCoAEC,so yummy,2,0
Ugi5xl7M3r2UlngCoAEC,"dear nishaji maine aaj dhaba style aloo paratha banaayi.main akele hi khaayi,masala maine thoda jyaada daal di.one fourth daalni thi.ek chammamch daal di",6,1
UgjthTTchOBfn3gCoAEC,"superb mam 
my mom is big fan of u  â˜ºâ˜º",4,0
UgjxOQnO8qnjtHgCoAEC,maa'm u r really my inspiration to cook......  I like ur all videos... I love u,4,0
Ugil4lkuDSh-R3gCoAEC,Why are there dislikes on this videos....,6,1
UgjSX5XMz6dkOngCoAEC,nice,3,0
UgjA2ghYwsWcAngCoAEC,wow very nice,3,0
Ugjvk2krnAMiSHgCoAEC,nice mam ap sy ak requst hy ap pan pizza bnana sekha dn.apki recipe pizza in oven dkhi hy agr ap pan vla sekha dn to me try kr skti hn.thnx,6,1
UghS_NPgG3Ra_ngCoAEC,very nice mam,3,0
UggZeIc9xxGGAngCoAEC,wow mind blowing dish,2,0
UgjdC6ZYvm_2mHgCoAEC,nice recipe mam,2,0
UgjIndQ2GRWQ9XgCoAEC,"Thankyu so much mem.. Love you
ðŸ˜ðŸ˜",1,0
Ugg_h7O9_BrwlXgCoAEC,thanks for d recipe..we tried it today n loved the parathas,1,0
UgiAGGdodrnFVXgCoAEC,wow....,3,0
UgiVY97M3Wwe3ngCoAEC,thanks a lot mam for sharing us a yummy receipe,5,1
UggMCicUGHTwU3gCoAEC,nice recipee mam,2,0
UghHopvmuPD8b3gCoAEC,yummy... ðŸ˜‹ðŸ˜‹ i like ur all recipes..,5,1
UggJGGTT8x4bH3gCoAEC,way of explanstion is very nice.....ðŸ‘ŒðŸ‘Œ nice mamðŸ‘ðŸ‘,4,0
UggMfsMBg3EB9XgCoAEC,"very nice mam, aapki sari receipe bahut tasty hoti hai, try karungi",4,0
UgiJ2jztn0r4Z3gCoAEC,why u don't add onion and garlic in any of the recipe,6,1
UgioRbzESEscwXgCoAEC,Partha belte he to tut jata hai help....mi,7,1
UgglpddLhYYiengCoAEC,superb recipe mam,2,0
UghAT75FIRGPIngCoAEC,nice ðŸ˜Štasty,5,1
UghPzbzmW2YSMHgCoAEC,very easy n tasty thanx for sharing this recipe your voice is so cute likes my mum...ðŸ‘ŒðŸ‘Œ,5,1
UghOoYAtwc9zLngCoAEC,hmmmmm yummy...,2,0
Ugi-J2TsOp2FF3gCoAEC,u r too good mam,4,0
UgjRHFosUv6xMXgCoAEC,accha bana hai mem,6,1
UgjanB6sfJdkvngCoAEC,wow nice recipe,2,0
UghDb6JV2Dz-H3gCoAEC,aunty bulau kabhi ghar mein khana khane k liye;.....,6,1
UggxlV9YJrd6P3gCoAEC,lovely!!you are magician!!,4,0
UgjCmiIDQjmljngCoAEC,amazing ðŸ‘ŒðŸ˜ðŸ˜ðŸ˜˜,3,0
UggQndKJ7pIe53gCoAEC,You're sooooo cute and sweetðŸ˜Š,4,0
Ugigz-etiFfQZ3gCoAEC,yammy,2,0
UghNBRTwjSQzP3gCoAEC,nishaji l always follow u,4,0
UgjgH78VkYgD-3gCoAEC,l love u,6,1
UgjiH3Hceq4OpXgCoAEC,There is ocean falling down from my mouth,6,1
Ugg8o-tgGE82PXgCoAEC,its super,3,0
UggPAgYCHabaKngCoAEC,agar aalu Gila Ho Jay to Kya Karna chahiyea..... man....,7,1
UggRMhYFA2gbjHgCoAEC,nice,3,0
UghZGWKKh1Wam3gCoAEC,nice recepie manðŸ˜,2,0
UgjBYas6XPz2tHgCoAEC,Yummy,2,0
UghoW_tSE7un73gCoAEC,very very very tastey,2,0
Ugibe8mikk-HRngCoAEC,"lb u mam ajj kal ma bhut c respy bna rhi hu ap ki video dekh ker.
txxxx so much.mam",1,0
Ugi5ZIrUjCAY0XgCoAEC,yum yum yum yum yummmmmmmm!!! <3 <3 <3 <3,2,0
UgiQeOjhVYOg8XgCoAEC,wow maa'am it's so easy,2,0
UghlCjBlYTD4DXgCoAEC,uh r so cute bilkul Maa ki tarah samjhate ho app mam ðŸ˜,4,0
Ughn-JoqfL7jB3gCoAEC,I loved the way she narrated! So cute :),4,0
Ugjbb61OD-LgMXgCoAEC,bhatoore,6,1
UgjV-2HlrmPm3ngCoAEC,Tasty Paratha,2,0
Ughty-mq41XiA3gCoAEC,yummy ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…,2,0
UgjPy1rXWQSmEXgCoAEC,man aap Ke Raspi wahut wahut wahut wahut achi hoti hai. Thank you mam,5,1
UgjGSxGp-yUqW3gCoAEC,namaskar,6,1
UggoBPYpn_d3LngCoAEC,"nice ,",3,0
UghESmdTSNoqsXgCoAEC,i was eating an aloo paratha while watching this,6,1
UgjAmVP3E3S0SHgCoAEC,reminds me of samosa,6,1
UgiR7sxRlMDdHngCoAEC,very nice,3,0
UgioES86EKqffHgCoAEC,Hi Mam I prepared aloo paratha following your recipe for my parents they loved it thank you.... paratha came very soft and tasty...,1,0
UgiHBkJHYwNTU3gCoAEC,Aunty muje b do,6,1
Ugi2iKdEMiUD1HgCoAEC,Very good,3,0
UggYSp8Bqbuz53gCoAEC,So so so yummy and tasty,2,0
UggPEFcUIrtKZHgCoAEC,"I Loveeeeee Alloo Paratha, bt mai na aloo ko pahle hi chhil kar tab boil krti hun,, lekin dhaniya powder nhi dali kv ,, aaj shaam me pakka apke jaisa dhaniya powder mila kr  aloo paratha bnaungi & sab mil kar khayenge ,, U R GREAT MAM,,",4,0
UghihC6UT8Xe7ngCoAEC,thanks mam its so easy....,5,1
UggMlNGEV-cYpHgCoAEC,nice Nisha mam i love ur voice aap bolte hue bhut cute lgte ho love you so much,4,0
UghVed7ydykcgngCoAEC,Wow it looks very testy I like it,2,0
UgiFJ3an8evRAXgCoAEC,super ammaji.........swadist paranthas sikhaye aapne hamare liye........shukriya,5,1
UgiK0EMKBoZVC3gCoAEC,stuffed paratha,6,1
Ugjud_2oZz8s33gCoAEC,"thank u mam for the tasty recipes......
ur hand is like magician",5,1
UghaIyVKOMbUJHgCoAEC,nice,3,0
UggtpmIMv7la_ngCoAEC,mam you are too cute ..love you so much,4,0
UgiXHtWvUL6Q9XgCoAEC,mash krny k liay kanta istamal kryn tou achy sy hoty hyn,6,1
UgjOqPg3KmN5_XgCoAEC,Testy,2,0
UghoehsevnIsyHgCoAEC,nyc,3,0
Ugi_Vx2XfE-o2ngCoAEC,waaaooo mam yummy my fav ..,2,0
UghkxyfIj8SgnHgCoAEC,"Aloo ki paratha uff ..... I liked it sooooo much 
specially dis aloo ki paratha  recipe 
I can take this Paratha to skool, picnic everywhere I loved it soo much 
THANK YOU NISHA MAM",5,1
UghSkKKGSp9rNngCoAEC,great good recipe,2,0
UghFMLKlyMOK03gCoAEC,I have watched many videos on how to make paratas.This is a very nice video I have ever watched. Thank you mam,5,1
UggvC198o76AOXgCoAEC,"my mom made the cheese paratha, and It was awsome and the same expression for this too. Thank you mam for sharing your recipes. thank you very much.â˜ºðŸ‘ŒðŸ‘",1,0
UgjoDPGZKPH3D3gCoAEC,aalo tikki,6,1
Ugh5fl_XFq_t73gCoAEC,tq mamðŸ‘ðŸ‘ðŸ‘ðŸ‘,1,0
Uggo06I_x6vfoHgCoAEC,osm video,3,0
Ugiyxgmh78q0K3gCoAEC,Best aloo paratha recipe,2,0
UghXGNffc9ma3XgCoAEC,mam u are the best,4,0
Ught2qJR-Hwx-ngCoAEC,wow mam very yummy paratha,2,0
UghQJKTD65j5J3gCoAEC,aunty got skills man,4,0
Ugjlm6vJRn5xCHgCoAEC,Maine aap ki recipe try ki but tasty bne.thnx medam,5,1
UggKSXUuLJea9XgCoAEC,Easy recipe I'm going to try,2,0
UgiyOkNqZetayngCoAEC,WOW!!! Ham hamari gharpe Aloo Paratha banana try korengge. Thank you Nisha ji.,1,0
UgjVAo8gbalhkXgCoAEC,"Yummy...
love to eat aloo paratha..",2,0
Uggp-a6VRWiYVHgCoAEC,mam you are the best Agar mujhe kuch bana hai tho main apke channel pe hi dekhti hu your kids are great that they get so good food to eat thanks for the recipe,4,0
UggZ4EpRn7dypngCoAEC,wawa,3,0
Ughj3GTcqK9n33gCoAEC,this Recipe is very nice,2,0
UggQ_YBQjIVOBHgCoAEC,aunty u r great,4,0
Ughf5KQ6t0XFN3gCoAEC,and I am from Dubai i see it vidios,6,1
Ugj1eewPHgHnpXgCoAEC,I love it,6,1
Ugj0-sP9FQgB43gCoAEC,verry verry verry verry verry verry verry verry verry Nice,3,0
UgjOWZQn-xIiv3gCoAEC,ma'am ur voice is so cute and sweet.......,4,0
UgiukQHbqjJ7YHgCoAEC,thank u madam,1,0
Ugh8WSJao4GdkXgCoAEC,easy way to make yummy parashtas,2,0
Ugg_EcHWgfXDSngCoAEC,thanks mam itne testy pratho ki recepi btane ke liye I really like it so yummy uuummuuaa mam,5,1
UghyxZN_sa3-F3gCoAEC,mam apke recipes mujhe aur meri mom ko bhaut achhi lagti hai.mam  aap bhut achha explain karti hain.......ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹,4,0
UggUqmRloQY_h3gCoAEC,hiiii .Nisha ji   .mai aap Ki bahat badi faaaaan hun.aap Ki recipe hamesha bahat ache rahte...keep it up mam.,4,0
UgipUIJ9E-PqnXgCoAEC,"It is so nice , wow ! Thank's",6,1
UggxpS1PwSw1cngCoAEC,"hii Nisha MAM
I'm Adeeba Shamsi from KOLKATA 
I and my mother saw your RECIPE we loved it ,it was so yummy and so delicious
I have also saw your French fries that was also so crispy and ummm nice 
Your all RECIPE r soo gud
THNX 4 MAKING SUCH A BEAUTIFUL RECIPE",5,1
Ugi9D0Yor8CRHngCoAEC,nisha memâ¤ðŸ™aap best ho sach both ku6 seekha aapseðŸ˜Š,4,0
UgjVLwHHHcFnQHgCoAEC,good,3,0
UggoXP6TgOt48ngCoAEC,I like this recipe,2,0
Ugitr3wAneuEYHgCoAEC,Nisha mam luv u,6,1
UggUN0XRartLYXgCoAEC,"madam,your style of teaching is so nice and your voice is also very nice.. thank you",5,1
UgiZTMIwgJrUzXgCoAEC,kitna aacha smjate h ap,4,0
UghKTFO-u8D6BngCoAEC,heyyyy thankyou nisha ji partha is tooo good my hubby given me a compliment ...........,1,0
Uggqoul25i1sXngCoAEC,hello aunty my aaj iss recipe ko b try kari hu per my tho nahi khaiyi hu mere husband ko lunchme rakara di dekana hai kya bolthe ki ......now am waiting for compliment from my hubby,6,1
UgiSApOruwZ_-HgCoAEC,aap bahut aache se samjhati h thanks me ye recipi try karungi,5,1
UghMMCYiKnZV5HgCoAEC,So tasty yum yum yum,2,0
UgiRKOORW3VOIXgCoAEC,itna jyada atta aur itne kam aloo....,6,1
UgjWzzTNz2hmtXgCoAEC,"She looks and talks like one of those gold hearted aunties that you can rarely see in your neighbourhood. Btw, felt like my mom taught me through YouTube.",4,0
UghSJ9a6lSGGBHgCoAEC,thanks tai,1,0
UggAy5dA8lGi5XgCoAEC,Thank you so much aunty. aap ki recepi follow karke mene alu paratha banayi  or mera husband ne bohot pasand kiya hai. love you aunty.,1,0
UggW3NravNGuf3gCoAEC,Nishaben. Aluparatha. is. very. niceðŸ‘ðŸ‘ðŸ‘,2,0
UgjOPIpw47Ydi3gCoAEC,very good,3,0
Ugj2pnts9S2NnXgCoAEC,I like is aloo paratha I am First time aloo Partha bohot accha bana is a very Thank you,1,0
Ugh_rJEL6q7XAHgCoAEC,like u,4,0
UggzkCEgmD3vVHgCoAEC,gobi ke parathaâ˜º,6,1
UggjrmGHmH7nN3gCoAEC,Thanks Mam,1,0
Ugj7oLOKkx6bLngCoAEC,hlo mam apki raspei mujhe bhut pasand aati h mujhe jab b kuch bnana hota h to Mai apke vedeo dekhti hu thanks mam apne mujhe khana bnana sikha diya,5,1
UgjGPY9vc0N1u3gCoAEC,dreckige schluch skype:KansRack,6,1
UgiR7h-lkZYXxXgCoAEC,no reply for my message:(,6,1
Ugh7wFFnbxFs3ngCoAEC,"thankyou i have learnt a lot from you 
i really love the way you explain all the steps in easy ...",5,1
Ugg3zpLFTfjir3gCoAEC,very good parate,2,0
Ugjyxs80l5Lui3gCoAEC,Thanks,1,0
UggvP8L-mszhTHgCoAEC,Good,3,0
UggoQ6b8GHl4mngCoAEC,aalu paratha mujhse hamesha phat jata hai plz kuch sahi tarkeeb bataiye,7,1
UghjRIxT7g9WMHgCoAEC,"so nice,easy & tasty receipe",2,0
Ugj7R6phPs7TwngCoAEC,"love the way she talks , teaching like a mother  <3",4,0
Ugjk_D5-xEEfwngCoAEC,using more oil... now a days no one wil prefer more oil in any recipes...dont mind please...,6,1
UggCMVSfPQD_2XgCoAEC,wow..... I just learn how to cook all this from you... it's awsm... thanks,5,1
UggcnE6eAIvoOngCoAEC,Awesome,3,0
UgjwEiUgho3EhXgCoAEC,very tasty maza aa gaya,2,0
Ugjwu-vjhbNH-3gCoAEC,G8 video...just to ask have you used Red atta or White atta ??,5,1
UgjEtmiu2wJLZngCoAEC,thnk u very much ........it was too helpful.......keep uploading....ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜,1,0
UgjfXhhzroi0dHgCoAEC,nice,3,0
UginTb2Kwe3qeXgCoAEC,I try that and  I successful,6,1
Ugg37RjyQfh2PngCoAEC,didi hari methika paratha kese banate he,6,1
Ugxg3VBsNzJ-dd1VdeR4AaABAg,paratha super mam,2,0
UgxUKDhW6v8Ya6C6Dv54AaABAg,good,3,0
UgyicmrBWVpiu01GizB4AaABAg,so swt,4,0
Ugyivl7pBWqW70jQw594AaABAg,aunty is soo sweet ðŸ˜˜,4,0
UgzB8adUo6c6REfjWUl4AaABAg,u make it sound very easy.... moreover ur videos  encourage an amateur  to cook. I use to hate  going in d kitchen but  ur cooking skills  made  me conquer  my fear.  Thank You nisha ji.  u r a savior,5,1
UgyzElclc7-wu4-WbdZ4AaABAg,Super recipe thanku,5,1
UgyYGynAMEPpaBML76h4AaABAg,wow,3,0
UgzP4lg7xuLIKg3Cnup4AaABAg,tastyðŸ˜œðŸ˜œ,2,0
UgySwXfwwyBAFUVQj4l4AaABAg,Mai bhaut badhi fan ho Kyu ki aap accha cooker hai apaka dish tasty hohta hai,4,0
UgwP-gJbLobqaP9zHrp4AaABAg,hi didi,6,1
Ugz2LAdkPffokPxHjdx4AaABAg,wow super,3,0
UgyCqOrIOLXr66ry0WN4AaABAg,your recipes are so yummy maam,2,0
Ugg7qFb3Y4dmxXgCoAEC,nice videos,3,0
UgiO0CxEeX3yJHgCoAEC,nice mam,3,0
Ugj6u9r04YMEPngCoAEC,wow,3,0
Ugg8Ad4wk-H6N3gCoAEC,mam app ingredients jo vhaiye neeche likh dijiye topic ke saat asani hogi,6,1
Uggc8grN1w7kH3gCoAEC,i want to add a tips if nisha madam permits........i had just grated all boiled potato and mix all other ingredients and it helps me to make good semi chunky and smooth mix..and quite helpful in rolling chapatis...,6,1
UgjwwOFvwsLmhXgCoAEC,really amazing madam... me kelet try khup chhan banlet,4,0
Ugggk-EDW4IYx3gCoAEC,mam yu are very expert....the worst thing  for me is the rolling proces its very hhard,4,0
Ugg43F_CJ0AQWngCoAEC,"thnx mam....
ðŸ‘ŒðŸ‘Œ",1,0
UgjWZG3MUK7-u3gCoAEC,so testy recipe love it so much.,2,0
UgiYTa7UkcW_XngCoAEC,bahat acha recipe hai,2,0
Ughj48h6xrlleXgCoAEC,thank you Madam....this really helped for people like us who are out of India and have not many options to eat....i tried and it is delicious!!!,5,1
Ugi2I2E8E8STZ3gCoAEC,nice aloo ke parathe Nisha Maa,2,0
Ugg8pwWjC-kywXgCoAEC,I tried this and it turned out very tasty thankyou for the recipe nisha ms,5,1
UghvKiu0Cc80dngCoAEC,thnx a lot mam ur recipe helped me lot n was vry tasty when I prepared it.I love aloo paratha n dono how to prepare but de way u explained was too easy thnx,5,1
Ugg9rVXh6L9JSngCoAEC,"Thanks Nishaji. Meri mom ko bilkun pasand nahi the parathe, par  ye recipe dekhkar jab maine banaye...toh mom ko itne pasand aaye ki ab phir banane ke liye bol rahi hai.
BOHOT HI ACHHE BANE THEðŸ˜‹ðŸ˜‹",1,0
UghYZpzggxuWC3gCoAEC,you explain very clearly,4,0
UgivSyFl3GqsTngCoAEC,"its really super mam.....thankssss
all your recipes are super....",5,1
UghPQ6WED-BjyXgCoAEC,"hello nisha,ive tried ur alo paratha n it was just awesome,i just love u n ofcourse ur recipes.",5,1
UgjZ-vkCxf5FbXgCoAEC,Mam masala kya roasted he?,7,1
UgiA7h4KWGwTwngCoAEC,Lot of Oil,6,1
UghXtlPFiKXrmHgCoAEC,Your cooking is very well,4,0
Ugijsul3OU8CaXgCoAEC,wow mam it is amazing & ur so sweet mam thank you for delicious recipes.: ),5,1
UghPlITCtzrw4XgCoAEC,yummy recipe,2,0
Ugj76CzMQOAgkngCoAEC,ok,6,1
UggI5pp6GONzxngCoAEC,nice way u present...... i like u r way of lang.............,4,0
UgivYTUK8OkMAHgCoAEC,great mam...... think you so much mam ............. so nice,4,0
UgiYyOY14nWf-ngCoAEC,main parathe Daba k badha rahi thi mera alu bahr nikal gaya... aur alu parathe kharap ho gaya..ðŸ˜­,6,1
UghCS-iSfpenIngCoAEC,Thank you ma'am thank you so...much ðŸ˜Š,1,0
Ugjgt_xxuXFApHgCoAEC,veritys of parathas  on youtube,6,1
UgiXj_O2kFywX3gCoAEC,Thank you mam. ðŸ˜Š,1,0
UghFgeTIAVhwdXgCoAEC,"You have a motherly approach to teaching us how to cook. :) A really beautiful, feel-good factor when watching this video and I found myself smiling throughout it. Thank you so much.  :)",5,1
Ughc9PZcPN-zxXgCoAEC,thanks,1,0
UgiBTA--FStIBXgCoAEC,hi ma'am i made this paratha it was tasty... but one mistake was ther that was saltðŸ˜Š,6,1
Ugh0dwRnOtitvHgCoAEC,Thanks so much,1,0
Uggt0XP8siOmSngCoAEC,Very nice,3,0
Ugho1ORdibCMi3gCoAEC,aunty namaÃŸte my mom loves you,6,1
Ugjhp5XqMmFTDngCoAEC,thank u 4 this,1,0
Ugg7lEbe9wZjXXgCoAEC,thanks,1,0
UggTjjfsmXDgTXgCoAEC,nice,3,0
UggdwDF1N4CKSngCoAEC,thank you nishaji for a neat explanation. ...,5,1
Ugg3qGgvBd3npHgCoAEC,allu paratha me pyas or garlic dalne se acha lagega kya,7,1
UghOT6Xfppw9aHgCoAEC,very nice nisha ji,3,0
UggaClUgAoko8ngCoAEC,good,3,0
UggM5Q9-7phkHHgCoAEC,Hi ma'am... i luv ur recipes... i really like n enjoy it... for every recipe I'll follow u only thanku ma'am for recipes... I'm learning how to cook foodðŸ˜Š,5,1
Ugh7hQY9H2J753gCoAEC,very testy,2,0
